573
192
303
933
207
216
513
384
402
198
237
138
429
150
294
651
471
579
213
420
255
1047
1149
465
360
63
84
273
249
648
507
444
96
84
303
99
279
384
180
1215
423
441
228
66
108
171
393
996
528
222
204
165
252
327
966
132
198
201
105
429
105
252
498
240
378
228
369
261
195
618
222
732
93
93
498
324
258
495
144
384
402
75
207
243
285
150
564
141
471
165
225
1167
60
423
258
522
48
144
99
267
393
633
432
282
186
243
144
1257
222
183
87
294
180
255
75
219
93
867
288
240
261
507
120
879
222
162
315
549
366
540
579
252
183
438
138
135
294
249
294
75
162
441
102
171
711
150
165
189
207
171
333
156
129
78
315
150
381
324
405
312
90
123
969
330
339
204
357
147
420
171
273
903
156
468
957
195
918
261
738
348
516
396
456
342
387
315
729
132
369
201
174
84
513
387
213
111
417
381
531
225
1170
120
957
84
147
345
378
165
873
156
252
279
579
342
612
60
324
48
315
69
432
180
144
375
918
291
978
42
354
153
189
759
141
318
60
189
708
84
48
1356
129
261
216
438
1476
153
639
378
417
186
504
219
414
360
363
378
891
81
114
246
150
900
300
291
519
657
729
162
255
906
384
174
126
462
267
255
81
177
252
192
1146
201
192
135
366
309
240
354
180
90
891
420
288
102
219
477
216
165
624
186
126
312
267
249
147
135
132
516
213
138
621
513
237
174
195
303
225
174
483
408
513
393
315
195
219
69
78
258
306
96
438
75
459
360
663
180
246
657
198
180
426
129
504
225
36
279
900
270
831
414
549
294
555
963
180
42
360
141
372
174
420
432
729
156
435
138
333
177
159
363
429
114
249
327
1182
75
261
438
417
930
72
120
399
258
135
294
150
240
570
336
129
363
195
189
165
294
135
90
162
303
456
141
510
1785
513
402
252
357
129
876
168
477
87
180
174
1002
261
297
225
426
180
267
99
735
117
372
474
636
102
222
1146
87
96
465
600
408
477
252
429
258
327
1704
225
405
630
420
534
147
171
195
651
546
246
69
666
351
141
342
399
249
204
93
999
690
435
300
810
120
138
1194
606
249
294
564
417
159
342
120
507
120
165
174
567
315
222
315
447
147
696
213
153
225
477
513
465
216
264
276
375
336
192
153
294
450
279
249
138
159
411
912
408
111
702
327
81
1299
105
453
162
168
54
96
132
279
996
96
225
375
129
390
1125
1011
402
162
168
264
360
987
78
144
117
228
495
402
654
447
225
276
114
432
165
402
501
570
159
564
192
93
810
261
66
498
399
567
369
303
78
339
372
273
1635
525
147
171
177
411
267
324
1131
279
237
636
219
300
243
417
69
1086
498
276
1077
165
159
735
399
237
507
147
222
423
147
360
588
333
309
1158
441
171
1188
165
348
558
300
126
738
93
39
204
204
1140
1593
300
516
144
144
297
330
180
345
306
333
108
426
147
162
282
279
171
204
225
279
144
195
378
225
174
387
441
384
195
120
186
318
387
255
87
132
267
183
174
558
756
144
414
345
171
414
294
189
675
198
873
606
243
540
159
174
228
363
108
285
147
243
1179
159
66
234
276
66
171
306
261
1161
246
78
129
171
393
84
102
1149
336
291
153
654
249
432
192
420
159
87
297
297
225
120
693
222
75
504
204
1284
165
324
339
483
438
1446
216
231
360
399
399
405
348
186
129
162
267
138
63
138
186
411
78
381
453
327
354
558
540
189
216
237
813
1113
477
399
162
642
108
462
771
138
135
654
96
147
357
297
324
1218
249
333
426
1866
1005
78
240
117
177
171
198
297
129
402
432
258
669
138
561
243
162
201
366
189
351
120
177
423
309
318
177
396
138
315
1236
534
168
195
336
189
159
348
309
474
66
120
282
60
540
135
441
1332
99
159
507
267
225
324
426
87
975
1017
192
1404
615
369
102
399
183
228
528
321
231
726
393
327
294
720
234
225
81
102
522
180
423
216
486
138
135
261
858
546
450
273
153
108
204
378
69
384
285
243
936
267
444
1458
195
51
636
228
246
174
585
987
333
948
186
165
942
189
222
72
459
132
399
432
177
66
114
258
711
444
366
192
144
216
426
219
237
501
393
123
195
120
312
876
132
126
501
117
165
666
1311
531
360
231
42
216
573
174
177
1371
114
126
360
195
279
390
1446
99
468
402
426
252
426
1095
324
924
540
117
465
516
81
177
1077
432
228
210
1143
426
357
1269
1092
204
195
366
183
198
300
153
417
315
183
333
303
1236
192
558
1002
702
132
357
69
87
171
174
288
327
180
654
348
237
126
414
753
495
399
282
531
